AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
27.155,1011.8,58.842,4.4113,30.27,1100.1,539.01,149.86,13.361,0.65365,57.029
22.603,1010.0,58.029,3.7326,25.184,1090.3,549.74,134.14,12.148,1.0857,66.564
18.705,1014.3,64.826,4.7005,25.075,1089.6,549.8,134.07,12.141,1.2301,74.588
18.771,1006.9,87.815,3.3398,22.092,1070.9,549.61,121.33,11.139,1.4507,62.159
7.6572,1023.1,92.655,3.4727,19.772,1028.7,529.09,110.28,10.524,10.715,105.87
6.7584,1015.2,93.957,3.7037,23.747,1084.3,550.29,133.57,11.769,0.47005,79.522
11.69,1013.5,86.443,3.7577,19.433,1056.8,549.79,112.71,10.486,3.4808,76.692
23.159,1010.9,83.408,3.6111,23.784,1080.8,549.93,126.74,11.59,0.76837,57.955
11.357,1022.2,69.41,5.0574,32.423,1100.0,528.69,161.21,14.001,0.7853,66.726
18.217,1013.8,92.506,3.0031,19.403,1056.6,549.97,110.68,10.598,3.0828,61.313
29.078,1009.4,60.738,4.0313,26.345,1095.2,549.57,134.79,12.262,0.44313,62.331
24.283,1006.2,95.136,3.8714,25.137,1082.7,547.66,129.66,11.92,0.93977,50.923
25.256,1012.5,71.302,3.7565,25.131,1089.4,549.98,132.77,12.124,0.71701,59.454
31.179,1003.8,63.592,4.4569,29.577,1099.7,542.67,145.74,13.048,0.34205,55.629
14.853,1020.7,70.508,4.4824,24.286,1087.0,549.9,133.79,11.927,1.4629,71.621
21.274,1008.1,77.572,3.1017,19.975,1058.5,549.93,111.64,10.644,1.6309,56.672
4.2287,1016.5,76.635,5.3762,33.436,1099.9,524.1,167.86,14.284,1.264,60.38
22.13,1012.2,82.495,3.808,25.498,1091.0,550.38,134.46,12.089,0.33874,63.645
14.078,1016.8,89.055,4.8855,30.996,1099.9,532.95,156.81,13.665,1.2086,64.271
19.007,1005.9,88.155,3.7052,25.213,1088.9,550.2,134.63,11.95,0.7222,62.995
30.281,1009.9,54.314,3.9934,26.538,1096.2,549.69,135.23,12.458,0.26827,63.82
14.892,1015.1,55.108,4.5205,32.008,1099.9,530.41,158.91,13.92,0.49437,56.202
26.68,1004.8,90.474,4.437,29.468,1100.1,542.98,144.33,13.073,0.37002,54.268
13.502,1025.6,72.476,3.8622,24.095,1087.4,550.3,134.4,11.949,1.2706,76.284
13.459,1008.2,91.089,4.1278,24.452,1085.6,550.21,133.69,11.88,1.3589,75.713
18.252,1013.8,84.837,4.5513,32.082,1100.2,532.24,155.71,13.767,0.88482,56.907
23.902,1015.3,71.289,4.8158,30.177,1099.8,536.31,151.26,13.508,1.3498,60.004
10.226,1013.8,99.357,4.4273,23.801,1084.4,550.1,133.57,11.703,0.49419,74.668
29.335,1013.2,63.439,4.2053,26.353,1095.9,550.02,134.1,12.405,0.69803,59.238
26.602,1011.9,71.027,4.5139,30.399,1099.6,538.39,148.68,13.378,0.22535,54.598
23.217,1014.2,76.134,4.6218,30.667,1099.7,537.12,150.55,13.401,0.42078,53.803
12.53,1007.5,89.171,4.0864,28.197,1099.8,542.31,151.74,13.068,0.89649,68.583
12.21,1015.7,68.518,5.1283,32.798,1100.1,527.81,161.46,14.118,0.94943,68.937
5.4418,1016.7,87.456,4.2013,23.713,1086.3,549.96,133.78,11.871,3.002,89.166
13.025,1004.8,99.507,4.3619,24.89,1088.7,550.22,136.47,11.946,1.5458,75.085
6.1651,1024.9,81.633,5.4271,33.197,1100.2,525.18,165.95,14.253,1.7002,66.113
14.349,1016.1,60.859,4.5109,31.919,1100.3,530.56,158.66,13.899,1.8363,62.689
11.412,1013.7,87.377,4.3693,24.109,1085.7,549.8,134.22,11.877,1.1443,72.539
13.851,1010.0,92.129,4.1461,24.243,1086.2,550.08,133.71,11.899,1.4026,74.114
6.7097,1022.8,80.685,4.6852,32.874,1100.1,526.13,165.17,14.199,0.21291,66.76
12.262,1018.1,91.637,3.5803,21.359,1071.4,549.95,123.37,11.269,1.9326,76.908
18.186,1011.9,79.678,4.4128,31.307,1100.2,533.95,156.03,13.728,0.50684,62.764
26.972,1009.4,53.965,4.7155,30.301,1100.3,538.71,149.75,13.336,0.5578,59.489
10.971,1021.9,87.693,3.1885,21.39,1070.4,550.04,121.67,11.23,2.733,80.819
24.971,1015.6,56.792,4.3702,30.717,1099.6,537.05,152.21,13.401,1.0261,55.945
5.9429,1007.8,86.326,4.9511,33.041,1100.3,526.95,166.25,14.226,1.0024,69.44
26.114,1007.0,84.748,3.8322,25.828,1091.4,550.49,133.75,12.064,0.78318,58.531
14.054,1011.5,99.371,4.2895,24.537,1087.3,549.8,134.27,11.942,1.2409,70.688
19.468,1010.8,90.034,3.6482,24.656,1087.4,550.03,132.75,12.014,0.9043,60.831
16.041,1015.2,92.481,3.6186,24.117,1086.2,549.99,133.14,11.905,1.3609,64.804
12.935,1005.4,97.099,4.1444,24.189,1085.2,549.97,133.75,11.849,1.2988,72.657
10.308,1019.4,100.16,4.989,23.949,1084.8,549.9,133.36,11.807,1.5877,76.229
24.064,1004.7,90.795,4.2648,28.916,1093.6,540.98,142.71,12.786,0.5074,55.299
11.074,1022.0,92.961,3.5297,19.433,1050.0,545.1,111.57,10.534,5.2339,85.594
7.1663,1025.2,86.029,3.5866,23.141,1082.9,550.13,133.25,11.795,0.8987,79.378
26.805,1003.1,79.146,4.5137,30.18,1099.6,540.25,146.18,13.168,0.10854,56.257
30.962,1007.6,52.819,3.9491,25.995,1093.1,549.94,133.77,12.185,1.4213,80.267
23.029,1010.0,93.26,3.8502,25.517,1091.5,549.99,134.76,12.151,0.3142,58.176
17.099,1010.2,90.369,3.6571,24.592,1087.1,549.97,133.84,12.022,0.62116,67.178
29.392,1009.5,54.392,3.934,25.816,1092.7,550.37,134.28,12.303,0.35476,64.771
9.7038,1012.8,75.201,5.3518,32.582,1100.2,528.99,161.85,14.067,1.7523,72.642
14.887,1009.5,99.613,3.5655,18.839,1039.8,542.04,105.6,10.351,8.1031,85.854
13.55,1014.6,81.483,4.8819,32.278,1100.3,530.59,158.68,13.955,0.64231,63.434
22.784,1016.1,80.452,3.1263,19.957,1059.0,550.07,111.3,10.698,3.194,52.246
20.283,1021.4,70.428,4.7758,31.053,1100.0,533.74,152.5,13.728,1.1737,61.546
21.175,1014.9,88.211,3.6398,24.695,1088.0,549.93,132.81,11.999,1.0091,58.447
7.8942,1025.8,88.127,5.3543,33.611,1100.0,524.18,166.07,14.361,0.78615,65.405
14.772,1017.4,85.046,4.5581,29.146,1100.1,538.93,152.31,13.366,0.84265,67.175
19.208,1013.8,90.075,3.6479,24.606,1087.8,550.02,133.05,11.943,0.74215,60.997
20.269,1011.5,94.717,3.0681,19.53,1057.1,550.28,110.77,10.601,2.6102,56.629
7.4034,1015.7,94.204,3.6936,24.076,1085.6,549.95,134.67,11.844,0.51458,79.413
20.077,1007.0,96.292,3.8387,25.218,1090.1,550.0,134.77,11.989,0.55675,61.847
20.834,1021.4,68.842,4.9198,31.682,1100.0,532.33,151.74,13.756,1.2398,63.953
29.546,1012.7,56.393,4.19,26.274,1094.9,549.83,133.74,12.202,1.1577,60.417
20.115,1006.8,90.057,3.1042,20.172,1059.1,549.92,112.68,10.533,2.3982,58.354
20.367,1006.2,92.177,3.1304,19.921,1058.4,550.01,111.78,10.692,2.1514,56.013
11.867,1013.0,64.789,5.6389,31.921,1099.9,531.15,159.95,13.867,0.41687,46.955
21.455,1014.5,82.761,4.4319,28.772,1100.3,543.88,146.74,13.043,1.2209,60.93
9.1843,1028.1,89.976,3.2505,19.246,1039.6,537.04,110.52,10.537,8.3751,107.96
17.379,1013.0,93.933,3.7083,24.386,1086.4,549.99,132.8,11.901,1.0476,62.501
23.939,1012.5,92.574,3.2688,20.413,1061.3,550.03,112.21,10.702,1.9323,47.269
9.0781,1025.1,81.315,5.6548,33.015,1100.2,525.75,163.85,14.228,0.6182,61.607
7.096,1016.4,84.488,3.8012,23.787,1086.0,550.14,136.16,11.857,1.5844,79.477
27.454,1011.3,58.583,4.4528,30.625,1100.2,537.86,151.04,13.359,0.76132,56.387
7.4898,1013.3,80.757,3.993,23.454,1083.8,550.03,134.23,11.808,2.1891,84.311
16.908,1013.8,89.984,4.4284,30.944,1098.2,534.71,153.35,13.473,0.83641,61.729
17.483,1018.0,90.759,4.9288,31.172,1100.1,532.07,155.49,13.809,1.2496,60.047
3.7801,1027.9,86.351,3.4447,19.838,1049.3,540.5,116.44,10.819,6.5768,93.594
12.962,1019.4,93.386,4.4584,24.373,1086.7,549.95,134.33,11.965,1.6535,74.93
9.3432,1022.3,88.377,4.838,33.314,1100.3,526.04,164.27,14.256,0.28585,62.054
14.609,1006.4,99.197,4.6495,31.553,1100.0,534.05,156.78,13.68,1.2033,63.771
29.902,1007.6,52.608,3.2952,20.62,1060.7,550.39,110.81,10.793,6.8729,43.824
24.831,1003.5,90.295,3.1804,20.626,1061.1,550.08,112.53,10.731,1.5515,48.402
6.258,1013.2,96.367,4.1238,23.916,1084.6,549.91,133.77,11.812,0.34344,77.219
26.365,1013.3,73.289,4.6517,29.847,1099.8,540.5,147.03,13.222,0.83288,56.741
6.5068,1025.1,87.6,4.2101,24.404,1089.4,550.14,135.23,12.078,1.6205,83.667
5.356,1016.4,86.702,4.2116,23.878,1087.1,550.13,134.43,12.025,1.2811,87.539
22.094,1012.2,92.624,4.0441,25.651,1091.6,549.82,134.72,12.035,1.1643,61.165
10.571,1022.1,82.394,5.5691,32.216,1100.3,529.18,160.83,14.046,3.0918,67.067
28.859,1011.4,58.764,4.5965,30.23,1100.2,539.13,148.36,13.365,1.1045,56.087
31.789,1007.9,56.296,4.4652,29.667,1100.0,542.04,145.7,13.145,0.0036653,54.238
28.189,1005.0,62.146,3.6859,23.697,1080.3,550.02,124.88,11.689,1.149,56.758
29.81,1006.4,52.519,3.3031,21.099,1064.5,549.97,113.12,10.986,1.1576,52.969
23.495,1010.5,77.428,3.9801,25.536,1091.5,550.46,133.74,12.207,1.1913,60.693
19.241,1004.3,69.463,2.798,18.239,1042.3,545.95,103.45,10.113,5.7928,77.248
23.907,1011.3,59.927,2.9761,19.923,1058.2,550.03,110.83,10.592,1.9842,61.382
21.434,1013.9,93.83,3.7845,25.239,1090.2,550.33,133.72,11.991,0.71944,60.026
25.397,1013.5,81.18,4.0685,25.817,1092.4,549.61,133.75,12.207,1.0818,60.164
6.8786,1023.9,88.588,3.7445,21.016,1065.7,548.23,119.13,11.032,4.4393,111.42
26.869,1015.2,55.851,3.0311,20.049,1059.6,549.94,110.78,10.62,3.0385,58.82
3.6309,1020.8,80.602,3.868,23.552,1085.9,550.0,134.66,11.826,0.7402,85.183
10.315,1018.5,89.88,4.0185,24.02,1086.1,550.07,134.58,11.951,0.8238,74.197
15.332,1010.0,83.698,3.5087,24.156,1085.9,550.26,133.79,11.941,1.1565,68.351
28.155,1003.7,76.321,4.4037,29.371,1100.5,543.37,145.11,13.11,0.38474,57.221
17.088,1021.3,71.843,4.8369,30.833,1100.1,531.84,155.87,13.872,1.201,68.877
15.763,1015.0,67.39,3.5256,24.328,1086.7,550.0,133.68,11.914,1.4015,71.947
5.8165,1017.7,79.227,4.3799,25.603,1087.4,544.9,140.75,12.324,2.1683,60.38
15.281,1028.7,69.522,3.2451,18.966,1056.2,549.54,110.71,10.471,3.4008,74.75
13.201,1009.5,100.12,3.5562,22.37,1074.4,549.84,125.52,11.351,1.7005,67.606
19.685,1014.1,89.531,3.131,19.714,1058.7,550.13,111.74,10.576,2.9541,58.86
12.85,1017.8,78.817,4.2335,26.482,1091.5,544.14,142.65,12.564,1.0958,72.063
18.596,1006.5,89.252,3.0041,18.714,1051.3,549.92,106.87,10.257,4.98,64.268
14.515,1020.4,81.915,3.5341,21.294,1068.8,549.51,120.84,11.084,2.7355,75.677
10.992,1022.0,90.708,4.808,29.971,1094.7,534.38,152.42,13.375,1.4203,68.06
20.138,1015.2,87.818,4.5174,31.572,1100.0,533.55,154.19,13.667,0.8213,54.183
9.2192,1022.5,85.563,4.1546,24.313,1087.5,549.92,135.6,11.87,1.4165,79.696
14.582,1015.9,78.987,3.181,21.577,1071.1,549.88,122.83,11.244,2.8018,70.426
24.829,1013.2,80.653,4.0136,25.684,1092.5,550.37,133.78,12.205,1.1157,57.636
21.729,1012.7,92.377,3.1364,20.226,1060.4,550.05,112.77,10.562,2.117,54.073
20.902,1007.4,92.585,3.5731,23.741,1080.5,550.21,127.24,11.656,1.1416,60.446
10.784,1021.9,91.012,3.8418,23.706,1085.1,550.0,133.33,11.795,1.4313,78.225
11.311,1015.2,99.793,4.9567,24.086,1084.9,550.07,133.6,11.916,1.301,73.836
24.563,1010.8,80.172,3.7941,25.587,1091.3,549.7,134.43,12.093,0.3858,58.536
12.87,1020.6,74.382,5.1525,32.011,1099.9,531.14,157.58,13.838,1.8222,69.518
8.9732,1016.0,80.185,3.9536,23.759,1084.2,550.01,134.03,11.861,0.88813,77.125
32.28,1003.3,56.838,3.3107,21.239,1064.2,549.98,112.81,10.924,1.3561,48.619
26.052,1009.4,52.102,4.5548,30.771,1099.6,537.19,152.41,13.52,0.92522,61.135
30.471,1010.9,46.944,4.6816,31.29,1099.8,535.92,150.82,13.583,0.86783,57.751
19.082,1008.1,94.503,3.2625,20.032,1058.8,549.87,111.77,10.639,2.597,56.896
13.182,1017.8,82.286,4.8112,32.429,1100.3,529.97,158.97,13.992,0.34776,66.272
6.7619,1028.3,91.162,5.5091,33.359,1100.2,523.73,166.3,14.371,0.041065,62.174
10.132,1013.6,79.039,5.0397,32.363,1099.8,529.66,161.68,13.872,0.80105,66.412
18.189,1014.9,61.375,4.5044,31.678,1099.8,532.11,157.95,13.846,0.69035,61.859
12.308,1010.9,79.564,3.5436,23.611,1081.9,549.7,131.37,11.785,1.1282,76.463
5.6292,1018.4,85.404,4.1928,23.696,1085.9,549.9,133.68,11.841,3.0575,90.089
27.976,1008.2,61.894,4.0738,26.117,1093.9,549.74,134.17,12.355,0.088427,60.571
26.222,1015.5,55.801,4.4578,30.925,1100.0,535.91,152.06,13.526,1.508,70.51
14.876,1004.8,92.184,3.6012,19.941,1059.5,550.01,114.39,10.701,3.3025,71.934
11.817,1010.4,100.13,4.5327,24.043,1085.4,550.09,133.76,11.854,1.2327,72.425
24.943,1003.6,90.384,3.8942,25.934,1091.5,550.36,134.67,12.043,0.4385,56.1
11.377,1017.4,84.517,3.2889,19.397,1055.7,548.38,113.35,10.479,5.6841,85.783
25.132,1003.2,89.324,3.2183,20.588,1061.6,550.33,112.62,10.732,1.8657,48.469
14.338,1023.4,68.622,4.841,31.398,1100.1,529.98,158.6,13.875,0.88741,66.723
11.403,999.52,91.419,4.1791,24.258,1085.2,549.85,134.81,11.933,2.1108,76.212
6.3647,1017.9,83.228,3.8568,23.285,1083.5,550.04,134.38,11.773,0.66712,80.079
14.253,1007.3,93.521,3.0486,19.494,1030.4,532.51,106.11,10.463,2.3392,101.49
8.6281,1016.2,92.793,4.3374,23.788,1083.7,550.18,133.51,11.673,2.0885,81.749
4.9057,1021.5,78.65,4.0818,25.566,1086.8,544.39,142.16,12.38,0.97559,83.869
28.243,1013.4,64.869,4.6692,29.76,1099.9,540.67,146.69,13.273,0.22539,54.597
9.0301,1005.6,98.46,3.5421,19.164,1049.7,546.21,111.61,10.4,4.5186,79.559
19.408,1016.4,86.04,3.225,19.982,1059.5,549.95,112.13,10.536,3.7096,63.506
10.737,1032.0,68.332,5.2512,32.729,1100.1,527.17,161.52,14.124,0.8845,64.135
8.3753,1015.0,75.144,5.1862,32.82,1100.0,528.78,163.26,13.991,0.53189,66.012
23.059,1019.7,53.832,4.8483,30.505,1099.7,534.74,153.32,13.63,2.2592,76.869
17.759,1009.1,66.256,4.4706,31.782,1100.1,532.28,158.09,13.792,0.85538,62.463
10.898,1021.9,83.061,4.1706,25.445,1084.1,543.52,138.49,12.25,1.3062,72.472
14.839,1013.0,92.22,4.5227,24.744,1088.0,550.24,134.24,11.949,1.0224,72.172
22.8,1012.2,68.06,3.7056,25.114,1090.0,549.97,133.82,12.206,0.83968,61.902
14.869,1022.7,73.47,3.1441,18.763,1028.0,532.43,104.15,10.328,12.921,111.08
24.84,1018.0,60.823,3.6466,22.041,1071.3,549.72,118.43,11.224,2.4168,62.369
26.092,1012.8,54.641,3.8539,25.679,1092.1,550.39,133.81,12.281,0.71438,66.987
23.233,1003.7,81.983,3.8029,25.754,1091.5,549.8,135.01,12.21,0.77033,63.387
26.882,1009.1,79.453,4.059,25.934,1092.6,550.18,133.79,12.057,1.4767,59.385
4.9481,1013.7,92.605,3.8837,21.085,1068.6,549.98,120.71,11.138,2.3566,87.146
24.294,1013.3,89.167,4.0325,25.613,1091.4,549.58,133.28,12.179,1.0847,58.571
12.079,1016.6,92.325,5.7101,32.675,1100.1,528.36,160.61,14.06,1.009,61.869
15.559,1006.2,89.875,4.5563,31.849,1100.2,533.24,157.33,13.701,0.92571,64.509
13.178,1018.1,88.839,5.7878,32.108,1100.0,530.64,158.55,13.953,0.79873,62.876
22.654,1015.9,80.911,3.9642,25.558,1092.2,550.09,134.11,12.05,0.49436,60.061
24.44,1003.3,89.243,3.8841,26.026,1093.0,549.69,135.67,12.115,0.2824,57.385
13.253,1016.9,80.646,5.5165,31.617,1098.7,531.39,156.59,13.741,1.1487,66.425
6.1384,1011.2,90.874,5.045,33.149,1100.0,526.29,165.99,14.156,0.74833,68.535
29.089,1008.8,61.503,4.1037,26.289,1093.5,550.14,133.72,12.253,0.24076,60.231
7.0773,1021.2,93.772,3.3258,19.31,1046.6,542.29,112.26,10.52,6.9188,105.42
23.732,1009.8,83.065,3.8316,25.488,1091.0,549.9,133.81,12.021,0.76945,60.849
22.08,1006.2,82.358,3.7549,25.388,1089.9,549.87,134.31,12.165,0.35192,62.961
28.903,1001.9,54.868,4.2744,29.015,1098.2,543.84,143.94,12.864,1.456,65.41
11.244,1009.3,97.468,4.4812,31.823,1100.0,531.65,159.7,13.826,0.9171,62.687
7.5732,1020.2,81.655,4.3635,27.164,1089.4,540.41,145.61,12.707,0.789,74.006
15.083,1009.9,85.897,4.4547,31.368,1100.0,534.3,156.66,13.637,0.99081,61.473
22.592,1015.6,81.65,3.253,20.269,1061.0,549.9,111.84,10.669,1.821,53.832
15.181,1020.5,57.662,4.4016,30.623,1100.2,532.29,156.73,13.753,1.5438,68.393
13.369,1020.2,84.543,4.1495,24.512,1087.6,549.67,134.83,11.957,1.3032,75.595
21.693,1011.6,79.743,3.1088,20.025,1059.9,549.98,112.24,10.69,1.9282,56.644
7.2209,1013.6,91.174,4.013,24.196,1086.0,550.08,135.67,11.945,1.4036,81.178
10.983,1018.8,92.038,3.7427,22.665,1079.7,550.11,129.58,11.535,1.8595,77.214
22.438,1014.4,88.157,3.7599,25.251,1090.2,550.37,133.74,12.138,0.32952,58.167
27.372,1016.7,69.959,3.9681,26.122,1094.9,549.78,134.43,12.172,0.42092,62.704
14.703,1013.3,94.163,3.5896,24.222,1085.7,550.02,132.89,11.784,1.1198,66.505
6.5318,1023.9,82.684,4.1911,23.67,1086.2,550.34,133.65,11.915,2.636,86.386
10.652,1013.7,70.044,5.7009,32.508,1100.2,529.6,161.56,14.027,0.4171,44.618
21.079,1006.8,96.458,3.1062,19.661,1056.4,550.17,109.74,10.517,2.0494,54.401
21.517,1014.7,93.764,3.1086,19.875,1059.4,550.17,111.78,10.616,2.0606,53.635
7.5518,1014.5,77.762,5.2645,33.221,1100.3,527.16,164.89,14.216,0.35339,64.455
12.716,1014.3,84.082,3.8794,24.263,1086.0,550.33,133.66,11.886,0.81178,74.101
27.719,1014.7,68.473,3.6423,22.628,1074.8,550.25,120.36,11.396,1.0552,52.62
22.55,1012.8,79.725,4.4037,31.526,1099.9,534.31,153.4,13.479,0.5778,54.081
26.299,1009.8,58.453,4.0788,25.775,1092.5,550.24,133.77,12.265,1.2145,67.853
7.5657,1023.5,88.811,5.3072,33.535,1100.0,526.04,165.77,14.39,0.75769,65.154
5.73,1015.8,82.068,4.1861,23.656,1085.6,549.84,133.71,11.845,2.3005,85.919
17.197,1013.5,96.596,3.7817,24.673,1087.3,549.73,133.7,12.041,1.2087,64.507
23.895,1009.5,88.912,3.2729,20.525,1061.3,549.95,112.41,10.83,1.6503,48.897
23.269,1005.4,88.366,3.8641,25.709,1090.8,550.0,133.54,12.116,0.97341,65.368
17.092,1013.5,97.586,4.6806,31.592,1099.8,533.39,155.42,13.616,0.93333,64.039
23.871,1011.3,76.754,4.0108,25.988,1093.4,550.28,135.58,12.315,1.0645,62.452
8.1756,1025.4,87.177,3.8835,21.056,1070.4,550.33,123.45,11.169,2.4856,81.948
10.966,1028.4,89.222,4.4449,27.002,1081.0,536.39,140.58,12.571,2.9685,75.432
21.677,1012.9,91.743,3.8358,25.237,1090.3,549.89,134.58,12.171,0.65234,59.517
19.515,1006.2,90.381,3.0839,19.544,1056.8,550.1,110.78,10.498,2.5703,58.675
6.6059,1013.8,81.978,3.9836,23.401,1083.4,550.05,134.31,11.811,2.5745,85.407
23.538,1013.1,61.258,3.6679,24.736,1087.9,550.15,131.93,12.1,1.0118,65.787
13.638,1007.6,71.053,4.2477,23.485,1082.1,549.86,130.74,11.756,3.0731,77.582
5.8713,1021.4,92.233,5.3271,33.605,1099.9,525.49,165.13,14.194,0.70708,66.994
22.342,1006.6,75.533,3.1176,20.008,1058.1,550.04,111.14,10.652,4.4714,49.371
15.344,1014.8,93.582,3.6443,24.193,1086.9,550.02,133.72,11.912,1.2139,64.811
12.345,1019.2,83.309,3.8818,24.17,1087.4,549.92,135.18,11.99,1.1527,75.52
15.374,1017.6,72.449,4.4816,31.868,1100.2,531.62,157.57,13.824,1.2401,65.989
9.7822,1013.6,100.16,5.3331,24.045,1084.9,549.98,133.65,11.765,1.3766,75.721
26.31,1016.7,65.865,4.1004,25.937,1093.5,550.17,133.79,12.227,0.32932,63.077
22.343,1005.9,97.194,3.1956,20.084,1058.9,549.93,111.79,10.697,2.218,53.045
4.8608,1012.7,91.391,5.0586,33.361,1099.9,525.83,167.41,14.211,0.64764,66.741
22.832,1011.7,74.922,4.0697,25.887,1092.7,550.39,134.8,12.127,1.199,70.026
6.5604,1022.0,94.003,3.582,23.467,1082.9,549.86,133.66,11.625,0.73845,82.395
24.176,1009.3,78.614,3.9877,25.752,1091.6,549.74,133.57,12.032,0.60583,65.948
7.8101,1009.0,88.421,4.095,23.667,1083.3,549.85,133.66,11.719,1.5887,80.919
28.722,999.31,71.741,4.3155,29.171,1099.9,544.11,144.09,12.996,0.35506,57.608
22.777,1006.9,75.605,3.0643,20.419,1060.4,550.18,112.78,10.508,1.8809,57.205
18.69,1013.9,93.365,3.7503,24.612,1088.0,550.14,133.71,11.937,0.86314,61.128
9.4039,1014.2,93.38,3.7497,23.905,1084.1,549.49,134.28,11.806,0.30199,74.4
20.177,1013.7,89.599,3.6237,24.665,1087.3,550.19,132.27,11.843,1.0619,60.914
8.5525,1029.5,85.228,5.5167,33.243,1100.0,525.03,164.65,14.248,1.6353,65.255
6.9188,1014.5,89.859,3.6367,23.733,1085.4,549.9,133.69,11.789,0.77359,82.778
13.227,1005.8,93.537,4.2387,24.255,1085.2,549.88,134.03,11.795,1.6733,77.062
21.131,1007.3,93.67,4.0126,25.049,1089.1,550.04,133.36,12.148,1.4512,61.339
20.505,1013.2,71.833,4.4548,31.442,1099.7,534.08,155.56,13.601,0.72216,59.846
25.382,1015.0,63.645,3.02,19.979,1059.5,550.07,110.77,10.561,2.841,57.722
14.746,1015.3,74.638,4.047,24.163,1085.0,550.23,133.07,11.792,0.92435,73.357
22.767,1011.8,94.263,3.117,20.107,1059.8,549.97,111.78,10.637,2.2106,51.916
9.8489,1022.2,92.66,4.3701,23.918,1085.6,550.02,133.66,11.843,1.0518,76.064
22.131,1011.0,78.354,4.3901,30.51,1100.4,537.87,150.62,13.477,0.3166,56.657
26.15,1005.7,79.139,3.8505,25.919,1092.5,550.14,134.38,12.276,0.12592,58.453
13.906,1014.7,75.511,4.7627,32.098,1100.1,531.17,158.14,13.819,0.74236,70.953
8.0315,1020.7,88.747,3.5713,23.369,1084.3,549.87,133.43,11.759,1.0798,82.399
26.773,1010.1,64.218,3.9408,25.76,1092.1,549.99,133.75,12.187,0.39059,66.982
25.812,1011.2,67.836,4.0035,26.206,1094.9,549.97,134.91,12.291,0.26995,65.808
20.546,1002.3,92.046,3.727,25.19,1088.8,550.07,134.1,12.073,0.3093,62.028
17.329,1011.9,74.931,4.0653,23.637,1082.6,550.0,129.77,11.822,1.3854,70.103
18.53,1016.5,87.665,3.637,24.739,1089.1,549.94,134.23,12.091,1.0841,60.475
29.325,1008.6,60.371,4.3301,28.122,1096.9,545.01,139.07,12.779,0.82719,60.83
10.893,1018.5,68.033,4.1725,24.878,1090.4,549.99,137.76,12.002,1.1284,78.895
9.0553,1015.1,58.705,5.2942,32.575,1100.3,529.08,162.25,14.079,1.0172,70.105
29.706,1011.5,56.139,4.3118,27.304,1100.3,549.71,137.81,12.72,1.0999,66.683
18.738,998.11,68.901,4.4052,25.194,1088.2,550.39,134.73,11.879,1.4217,77.555
16.84,1004.7,82.978,4.4523,31.486,1100.4,534.8,156.81,13.694,0.74111,64.038
23.161,1010.1,93.187,3.8662,25.69,1092.3,550.04,135.26,12.251,0.29012,58.359
11.808,1016.3,93.712,3.9862,24.115,1086.1,549.84,134.3,11.868,1.2523,72.429
22.916,1006.1,84.457,3.763,25.266,1089.9,550.21,133.73,11.984,0.71716,61.029
15.273,1013.4,87.382,5.5706,31.498,1100.0,533.56,155.62,13.658,0.68753,67.108
14.277,1007.1,96.008,2.9938,19.148,1054.7,549.8,110.75,10.243,3.5784,69.321
11.208,1028.3,94.837,4.173,24.061,1086.9,550.26,134.08,11.946,1.6976,77.403
12.928,1016.2,92.136,3.9124,24.27,1086.3,549.32,134.25,11.931,1.2041,73.038
7.8151,1021.6,80.261,3.993,23.757,1084.5,549.93,134.53,11.936,1.3971,80.817
19.022,998.67,74.609,3.5614,19.865,1057.6,549.98,112.32,10.616,2.9618,69.303
18.091,1012.3,72.533,4.2107,24.613,1087.8,549.9,133.71,12.016,1.3248,72.856
21.7,1012.2,81.883,4.9099,29.488,1099.9,538.78,148.3,13.388,1.302,64.774
25.642,1010.4,84.984,3.8919,25.888,1093.5,549.96,134.34,12.242,0.26823,60.775
25.213,1006.5,55.429,3.8223,26.014,1093.1,550.18,134.71,12.202,0.28009,68.741
5.3309,1023.9,88.505,3.9663,23.736,1085.9,549.94,135.89,11.806,1.7252,82.637
14.181,1022.6,65.703,5.2837,32.579,1100.2,528.62,159.79,14.006,0.91973,64.642
23.73,1012.9,90.385,3.3347,20.442,1061.5,550.05,112.24,10.845,2.785,51.363
22.497,1006.4,96.963,4.1336,25.578,1091.0,549.95,134.01,12.206,3.1834,63.946
3.1848,1016.2,82.39,3.873,23.597,1084.8,549.94,134.3,11.84,1.2194,83.517
7.2812,1008.3,95.96,3.7708,23.475,1082.9,550.0,133.68,11.672,1.2504,77.131
19.129,1004.5,91.698,4.4711,30.916,1100.2,536.73,153.46,13.504,0.73129,60.658
13.983,1017.7,83.695,3.9292,24.208,1087.0,549.39,134.78,11.993,1.2456,72.448
2.3323,1016.9,82.301,3.9163,23.533,1085.3,549.9,133.45,11.709,1.1764,88.6
6.6493,1018.3,81.34,3.909,23.574,1084.8,550.03,134.45,11.863,0.73789,80.422
6.5279,1015.4,93.405,3.8144,24.117,1086.4,549.68,134.21,12.021,0.25495,78.067
10.593,1021.6,68.231,5.1744,32.592,1100.0,528.52,161.37,14.078,1.6719,68.249
26.03,1005.6,55.282,3.8643,25.579,1091.2,550.1,133.73,12.106,0.7215,67.574
